stock_code,stock_name,market_detail,market
321260,프로이천,KOSDAQ,KOSDAQ
033340,좋은사람들,KOSDAQ,KOSDAQ
071670,에이테크솔루션,KOSDAQ,KOSDAQ
396300,세아메카닉스,KOSDAQ,KOSDAQ
033130,디지틀조선,KOSDAQ,KOSDAQ
006050,국영지앤엠,KOSDAQ,KOSDAQ
178780,일월지엠엘,KOSDAQ,KOSDAQ
003310,대주산업,KOSDAQ,KOSDAQ
359090,씨엔알리서치,KOSDAQ,KOSDAQ
053270,구영테크,KOSDAQ,KOSDAQ
226340,본느,KOSDAQ,KOSDAQ
387570,파인메딕스,KOSDAQ,KOSDAQ
063440,SM Life Design,KOSDAQ,KOSDAQ
049180,셀루메드,KOSDAQ,KOSDAQ
263690,디알젬,KOSDAQ,KOSDAQ
475460,미트박스,KOSDAQ,KOSDAQ
039420,케이엘넷,KOSDAQ,KOSDAQ
351330,이삭엔지니어링,KOSDAQ,KOSDAQ
336060,웨이버스,KOSDAQ,KOSDAQ
175250,아이큐어,KOSDAQ,KOSDAQ
226360,KH 건설,KOSDAQ,KOSDAQ
413630,씨피시스템,KOSDAQ,KOSDAQ
057030,YBM넷,KOSDAQ,KOSDAQ
052670,제일바이오,KOSDAQ,KOSDAQ
004780,대륙제관,KOSDAQ,KOSDAQ
057680,티사이언티픽,KOSDAQ,KOSDAQ
347860,알체라,KOSDAQ,KOSDAQ
239610,에이치엘사이언스,KOSDAQ,KOSDAQ
376980,원티드랩,KOSDAQ,KOSDAQ
301300,바이브컴퍼니,KOSDAQ,KOSDAQ
450520,인스웨이브시스템즈,KOSDAQ,KOSDAQ
087600,픽셀플러스,KOSDAQ,KOSDAQ
277070,린드먼아시아,KOSDAQ,KOSDAQ
099220,SDN,KOSDAQ,KOSDAQ
246960,SCL사이언스,KOSDAQ,KOSDAQ
288620,에스퓨얼셀,KOSDAQ,KOSDAQ
355150,코스텍시스,KOSDAQ,KOSDAQ
355390,크라우드웍스,KOSDAQ,KOSDAQ
017650,대림제지,KOSDAQ,KOSDAQ
037330,인지디스플레,KOSDAQ,KOSDAQ
036170,클라우드에어,KOSDAQ,KOSDAQ
094940,푸른기술,KOSDAQ,KOSDAQ
065950,웰크론,KOSDAQ,KOSDAQ
014190,원익큐브,KOSDAQ,KOSDAQ
067920,이글루,KOSDAQ,KOSDAQ
241790,티이엠씨씨엔에스,KOSDAQ,KOSDAQ
327260,RF머트리얼즈,KOSDAQ,KOSDAQ
033540,파라텍,KOSDAQ,KOSDAQ
099520,DGI,KOSDAQ,KOSDAQ
471820,셀로맥스사이언스,KOSDAQ,KOSDAQ
056360,코위버,KOSDAQ,KOSDAQ
189690,포시에스,KOSDAQ,KOSDAQ
160550,NEW,KOSDAQ,KOSDAQ
051490,나라엠앤디,KOSDAQ,KOSDAQ
049630,재영솔루텍,KOSDAQ,KOSDAQ
430690,한싹,KOSDAQ,KOSDAQ
204020,그리티,KOSDAQ,KOSDAQ
245620,EDGC,KOSDAQ,KOSDAQ
286750,나노브릭,KOSDAQ,KOSDAQ
046970,우리로,KOSDAQ,KOSDAQ
376290,씨유테크,KOSDAQ,KOSDAQ
351320,에스에이티이엔지,KOSDAQ,KOSDAQ
033560,블루콤,KOSDAQ,KOSDAQ
105330,케이엔더블유,KOSDAQ,KOSDAQ
065370,위세아이텍,KOSDAQ,KOSDAQ
304840,피플바이오,KOSDAQ,KOSDAQ
192250,케이사인,KOSDAQ,KOSDAQ
290380,대유,KOSDAQ,KOSDAQ
080530,코디,KOSDAQ,KOSDAQ
038010,제일테크노스,KOSDAQ,KOSDAQ
044960,이글벳,KOSDAQ,KOSDAQ
452160,제이엔비,KOSDAQ,KOSDAQ
129920,대성하이텍,KOSDAQ,KOSDAQ
308080,바이젠셀,KOSDAQ,KOSDAQ
290090,트윔,KOSDAQ,KOSDAQ
019990,에너토크,KOSDAQ,KOSDAQ
039290,인포뱅크,KOSDAQ,KOSDAQ
323350,다원넥스뷰,KOSDAQ,KOSDAQ
464500,아이언디바이스,KOSDAQ,KOSDAQ
024950,삼천리자전거,KOSDAQ,KOSDAQ
321370,센서뷰,KOSDAQ,KOSDAQ
066900,디에이피,KOSDAQ,KOSDAQ
066670,디티씨,KOSDAQ,KOSDAQ
039010,현대에이치티,KOSDAQ,KOSDAQ
217500,러셀,KOSDAQ,KOSDAQ
053620,태양,KOSDAQ,KOSDAQ
100590,머큐리,KOSDAQ,KOSDAQ
199480,뱅크웨어글로벌,KOSDAQ,KOSDAQ
434480,모니터랩,KOSDAQ,KOSDAQ
217480,에스디생명공학,KOSDAQ,KOSDAQ
073110,엘엠에스,KOSDAQ,KOSDAQ
097870,효성오앤비,KOSDAQ,KOSDAQ
195500,마니커에프앤지,KOSDAQ,KOSDAQ
007680,대원,KOSDAQ,KOSDAQ
036180,지더블유바이텍,KOSDAQ,KOSDAQ
052900,KX하이텍,KOSDAQ,KOSDAQ
419120,산돌,KOSDAQ,KOSDAQ
900310,컬러레이,KOSDAQ,KOSDAQ
464580,닷밀,KOSDAQ,KOSDAQ
201490,미투온,KOSDAQ,KOSDAQ
096350,대창솔루션,KOSDAQ,KOSDAQ
032860,더라미,KOSDAQ,KOSDAQ
170790,파이오링크,KOSDAQ,KOSDAQ
113810,디젠스,KOSDAQ,KOSDAQ
088130,동아엘텍,KOSDAQ,KOSDAQ
150900,파수,KOSDAQ,KOSDAQ
356890,싸이버원,KOSDAQ,KOSDAQ
010280,아이티센엔텍,KOSDAQ,KOSDAQ
435570,에르코스,KOSDAQ,KOSDAQ
078890,가온그룹,KOSDAQ,KOSDAQ
092300,현우산업,KOSDAQ,KOSDAQ
377220,프롬바이오,KOSDAQ,KOSDAQ
279600,미디어젠,KOSDAQ,KOSDAQ
046390,삼화네트웍스,KOSDAQ,KOSDAQ
016920,카스,KOSDAQ,KOSDAQ
038620,위즈코프,KOSDAQ,KOSDAQ
040610,SG&G,KOSDAQ,KOSDAQ
014570,고려제약,KOSDAQ,KOSDAQ
276040,스코넥,KOSDAQ,KOSDAQ
314140,알피바이오,KOSDAQ,KOSDAQ
080010,이상네트웍스,KOSDAQ,KOSDAQ
050110,캠시스,KOSDAQ,KOSDAQ
037030,파워넷,KOSDAQ,KOSDAQ
100030,인지소프트,KOSDAQ,KOSDAQ
368600,아이씨에이치,KOSDAQ,KOSDAQ
123570,이엠넷,KOSDAQ,KOSDAQ
418250,시큐레터,KOSDAQ,KOSDAQ
037370,EG,KOSDAQ,KOSDAQ
294090,이오플로우,KOSDAQ,KOSDAQ
049120,파인디앤씨,KOSDAQ,KOSDAQ
007530,와이엠,KOSDAQ,KOSDAQ
256150,한독크린텍,KOSDAQ,KOSDAQ
064520,테크엘,KOSDAQ,KOSDAQ
088910,동우팜투테이블,KOSDAQ,KOSDAQ
096610,알에프세미,KOSDAQ,KOSDAQ
270870,뉴트리,KOSDAQ,KOSDAQ
048470,대동스틸,KOSDAQ,KOSDAQ
013810,스페코,KOSDAQ,KOSDAQ
457600,벡트,KOSDAQ,KOSDAQ
307870,비투엔,KOSDAQ,KOSDAQ
019540,일지테크,KOSDAQ,KOSDAQ
299170,더블유에스아이,KOSDAQ,KOSDAQ
353590,오토앤,KOSDAQ,KOSDAQ
198080,엔피디,KOSDAQ,KOSDAQ
043340,에쎈테크,KOSDAQ,KOSDAQ
223310,딥마인드,KOSDAQ,KOSDAQ
038870,에코바이오,KOSDAQ,KOSDAQ
053950,경남제약,KOSDAQ,KOSDAQ
005670,푸드웰,KOSDAQ,KOSDAQ
047770,코데즈컴바인,KOSDAQ,KOSDAQ
133750,메가엠디,KOSDAQ,KOSDAQ
043710,서울리거,KOSDAQ,KOSDAQ
109080,옵티시스,KOSDAQ,KOSDAQ
303530,이노뎁,KOSDAQ,KOSDAQ
056730,CNT85,KOSDAQ,KOSDAQ
263770,유에스티,KOSDAQ,KOSDAQ
109820,진매트릭스,KOSDAQ,KOSDAQ
103840,우양,KOSDAQ,KOSDAQ
035200,프럼파스트,KOSDAQ,KOSDAQ
037230,한국팩키지,KOSDAQ,KOSDAQ
126640,화신정공,KOSDAQ,KOSDAQ
099410,동방선기,KOSDAQ,KOSDAQ
002290,삼일기업공사,KOSDAQ,KOSDAQ
069920,엑시온그룹,KOSDAQ,KOSDAQ
037760,쎄니트,KOSDAQ,KOSDAQ
246690,TS인베스트먼트,KOSDAQ,KOSDAQ
016100,리더스코스메틱,KOSDAQ,KOSDAQ
082210,옵트론텍,KOSDAQ,KOSDAQ
052600,한네트,KOSDAQ,KOSDAQ
242040,나무기술,KOSDAQ,KOSDAQ
008370,원풍,KOSDAQ,KOSDAQ
254120,자비스,KOSDAQ,KOSDAQ
277410,인산가,KOSDAQ,KOSDAQ
448740,삼성스팩8호,KOSDAQ,KOSDAQ
271830,팸텍,KOSDAQ,KOSDAQ
142760,모아라이프플러스,KOSDAQ,KOSDAQ
046940,우원개발,KOSDAQ,KOSDAQ
086040,바이오톡스텍,KOSDAQ,KOSDAQ
082660,코스나인,KOSDAQ,KOSDAQ
025880,케이씨피드,KOSDAQ,KOSDAQ
057540,옴니시스템,KOSDAQ,KOSDAQ
290720,푸드나무,KOSDAQ,KOSDAQ
440290,HB인베스트먼트,KOSDAQ,KOSDAQ
088280,쏘닉스,KOSDAQ,KOSDAQ
129890,앱코,KOSDAQ,KOSDAQ
088290,이원컴포텍,KOSDAQ,KOSDAQ
096630,에스코넥,KOSDAQ,KOSDAQ
263920,휴엠앤씨,KOSDAQ,KOSDAQ
022220,TKG애강,KOSDAQ,KOSDAQ
406820,뷰티스킨,KOSDAQ,KOSDAQ
115160,휴맥스,KOSDAQ,KOSDAQ
123010,아이윈플러스,KOSDAQ,KOSDAQ
056700,신화인터텍,KOSDAQ,KOSDAQ
049830,승일,KOSDAQ,KOSDAQ
100660,서암기계공업,KOSDAQ,KOSDAQ
173940,에프엔씨엔터,KOSDAQ,KOSDAQ
106080,케이이엠텍,KOSDAQ,KOSDAQ
131100,티엔엔터테인먼트,KOSDAQ,KOSDAQ
016250,SGC E&C,KOSDAQ,KOSDAQ
072470,우리산업홀딩스,KOSDAQ,KOSDAQ
067170,오텍,KOSDAQ,KOSDAQ
104200,NHN벅스,KOSDAQ,KOSDAQ
134580,탑코미디어,KOSDAQ,KOSDAQ
036690,코맥스,KOSDAQ,KOSDAQ
101240,씨큐브,KOSDAQ,KOSDAQ
032790,엠젠솔루션,KOSDAQ,KOSDAQ
128540,에코캡,KOSDAQ,KOSDAQ
263020,디케이앤디,KOSDAQ,KOSDAQ
153460,네이블,KOSDAQ,KOSDAQ
075970,동국알앤에스,KOSDAQ,KOSDAQ
435620,하나금융25호스팩,KOSDAQ,KOSDAQ
331520,밸로프,KOSDAQ,KOSDAQ
068330,일신바이오,KOSDAQ,KOSDAQ
016600,큐캐피탈,KOSDAQ,KOSDAQ
042040,케이피엠테크,KOSDAQ,KOSDAQ
091590,남화토건,KOSDAQ,KOSDAQ
265740,엔에프씨,KOSDAQ,KOSDAQ
089790,제이티,KOSDAQ,KOSDAQ
131760,파인텍,KOSDAQ,KOSDAQ
225220,제놀루션,KOSDAQ,KOSDAQ
122350,삼기,KOSDAQ,KOSDAQ
373110,엑셀세라퓨틱스,KOSDAQ,KOSDAQ
050860,아세아텍,KOSDAQ,KOSDAQ
127710,아시아경제,KOSDAQ,KOSDAQ
389030,지니너스,KOSDAQ,KOSDAQ
263700,케어랩스,KOSDAQ,KOSDAQ
099390,브레인즈컴퍼니,KOSDAQ,KOSDAQ
168330,내츄럴엔도텍,KOSDAQ,KOSDAQ
313760,캐리,KOSDAQ,KOSDAQ
019770,서연탑메탈,KOSDAQ,KOSDAQ
475660,에스켐,KOSDAQ,KOSDAQ
262840,아이퀘스트,KOSDAQ,KOSDAQ
306040,에스제이그룹,KOSDAQ,KOSDAQ
221980,케이디켐,KOSDAQ,KOSDAQ
111870,KH 미래물산,KOSDAQ,KOSDAQ
234920,자이글,KOSDAQ,KOSDAQ
348030,모비릭스,KOSDAQ,KOSDAQ
318410,비비씨,KOSDAQ,KOSDAQ
222980,한국맥널티,KOSDAQ,KOSDAQ
208710,바이오로그디바이스,KOSDAQ,KOSDAQ
900100,애머릿지,KOSDAQ,KOSDAQ
214270,FSN,KOSDAQ,KOSDAQ
060850,영림원소프트랩,KOSDAQ,KOSDAQ
032580,피델릭스,KOSDAQ,KOSDAQ
088340,유라클,KOSDAQ,KOSDAQ
140520,대창스틸,KOSDAQ,KOSDAQ
045060,오공,KOSDAQ,KOSDAQ
200230,텔콘RF제약,KOSDAQ,KOSDAQ
038060,루멘스,KOSDAQ,KOSDAQ
238120,얼라인드,KOSDAQ,KOSDAQ
138070,신진에스엠,KOSDAQ,KOSDAQ
376180,피코그램,KOSDAQ,KOSDAQ
377330,이지트로닉스,KOSDAQ,KOSDAQ
192390,윈하이텍,KOSDAQ,KOSDAQ
331380,포커스에이치엔에스,KOSDAQ,KOSDAQ
121850,코이즈,KOSDAQ,KOSDAQ
094970,제이엠티,KOSDAQ,KOSDAQ
049080,기가레인,KOSDAQ,KOSDAQ
069540,빛과전자,KOSDAQ,KOSDAQ
303360,프로티아,KOSDAQ,KOSDAQ
014970,삼륭물산,KOSDAQ,KOSDAQ
085910,네오티스,KOSDAQ,KOSDAQ
051380,피씨디렉트,KOSDAQ,KOSDAQ
189330,씨이랩,KOSDAQ,KOSDAQ
318000,KBG,KOSDAQ,KOSDAQ
309930,오하임앤컴퍼니,KOSDAQ,KOSDAQ
065440,이루온,KOSDAQ,KOSDAQ
360350,코셈,KOSDAQ,KOSDAQ
169330,엠브레인,KOSDAQ,KOSDAQ
031310,아이즈비전,KOSDAQ,KOSDAQ
380540,옵티코어,KOSDAQ,KOSDAQ
238090,앤디포스,KOSDAQ,KOSDAQ
109670,씨싸이트,KOSDAQ,KOSDAQ
051390,YW,KOSDAQ,KOSDAQ
075130,플랜티넷,KOSDAQ,KOSDAQ
238490,힘스,KOSDAQ,KOSDAQ
020180,대신정보통신,KOSDAQ,KOSDAQ
032960,동일기연,KOSDAQ,KOSDAQ
119500,포메탈,KOSDAQ,KOSDAQ
263810,상신전자,KOSDAQ,KOSDAQ
122690,서진오토모티브,KOSDAQ,KOSDAQ
069410,엔텔스,KOSDAQ,KOSDAQ
257370,피엔티엠에스,KOSDAQ,KOSDAQ
258610,케일럼,KOSDAQ,KOSDAQ
052300,오션인더블유,KOSDAQ,KOSDAQ
123840,뉴온,KOSDAQ,KOSDAQ
083660,CSA 코스믹,KOSDAQ,KOSDAQ
203450,유니온커뮤니티,KOSDAQ,KOSDAQ
148930,에이치와이티씨,KOSDAQ,KOSDAQ
452300,캡스톤파트너스,KOSDAQ,KOSDAQ
307280,원바이오젠,KOSDAQ,KOSDAQ
221800,유투바이오,KOSDAQ,KOSDAQ
052770,아이톡시,KOSDAQ,KOSDAQ
438700,버넥트,KOSDAQ,KOSDAQ
189860,서전기전,KOSDAQ,KOSDAQ
239340,이스트에이드,KOSDAQ,KOSDAQ
001840,이화공영,KOSDAQ,KOSDAQ
177830,파버나인,KOSDAQ,KOSDAQ
200780,비씨월드제약,KOSDAQ,KOSDAQ
066360,체리부로,KOSDAQ,KOSDAQ
021880,메이슨캐피탈,KOSDAQ,KOSDAQ
060540,에스에이티,KOSDAQ,KOSDAQ
140430,카티스,KOSDAQ,KOSDAQ
220180,핸디소프트,KOSDAQ,KOSDAQ
089150,케이씨티,KOSDAQ,KOSDAQ
318160,셀바이오휴먼텍,KOSDAQ,KOSDAQ
104040,대성파인텍,KOSDAQ,KOSDAQ
373170,엠아이큐브솔루션,KOSDAQ,KOSDAQ
046310,백금T&A,KOSDAQ,KOSDAQ
019660,글로본,KOSDAQ,KOSDAQ
418620,이에이트,KOSDAQ,KOSDAQ
273060,와이즈버즈,KOSDAQ,KOSDAQ
096690,에이루트,KOSDAQ,KOSDAQ
208640,썸에이지,KOSDAQ,KOSDAQ
033200,모아텍,KOSDAQ,KOSDAQ
018680,서울제약,KOSDAQ,KOSDAQ
114630,폴라리스우노,KOSDAQ,KOSDAQ
032750,삼진,KOSDAQ,KOSDAQ
355690,에이텀,KOSDAQ,KOSDAQ
130500,GH신소재,KOSDAQ,KOSDAQ
079000,와토스코리아,KOSDAQ,KOSDAQ
417180,핑거스토리,KOSDAQ,KOSDAQ
222420,쎄노텍,KOSDAQ,KOSDAQ
288980,모아데이타,KOSDAQ,KOSDAQ
190650,코리아에셋투자증권,KOSDAQ,KOSDAQ
419540,비스토스,KOSDAQ,KOSDAQ
452980,신한제11호스팩,KOSDAQ,KOSDAQ
900270,헝셩그룹,KOSDAQ,KOSDAQ
083550,케이엠,KOSDAQ,KOSDAQ
318020,포인트모바일,KOSDAQ,KOSDAQ
060230,소니드,KOSDAQ,KOSDAQ
011080,형지I&C,KOSDAQ,KOSDAQ
227950,엔투텍,KOSDAQ,KOSDAQ
285800,진영,KOSDAQ,KOSDAQ
340440,세림B&G,KOSDAQ,KOSDAQ
274400,이노시뮬레이션,KOSDAQ,KOSDAQ
267790,배럴,KOSDAQ,KOSDAQ
439250,삼성스팩7호,KOSDAQ,KOSDAQ
071850,캐스텍코리아,KOSDAQ,KOSDAQ
290660,네오펙트,KOSDAQ,KOSDAQ
417860,오브젠,KOSDAQ,KOSDAQ
007770,한일화학,KOSDAQ,KOSDAQ
115480,씨유메디칼,KOSDAQ,KOSDAQ
024120,KB오토시스,KOSDAQ,KOSDAQ
139670,키네마스터,KOSDAQ,KOSDAQ
424980,마이크로투나노,KOSDAQ,KOSDAQ
284620,카이노스메드,KOSDAQ,KOSDAQ
021650,한국큐빅,KOSDAQ,KOSDAQ
240600,유진테크놀로지,KOSDAQ,KOSDAQ
196490,디에이테크놀로지,KOSDAQ,KOSDAQ
432980,엠에프씨,KOSDAQ,KOSDAQ
079170,한창산업,KOSDAQ,KOSDAQ
059100,아이컴포넌트,KOSDAQ,KOSDAQ
080520,오디텍,KOSDAQ,KOSDAQ
072950,빛샘전자,KOSDAQ,KOSDAQ
367000,플래티어,KOSDAQ,KOSDAQ
153490,우리이앤엘,KOSDAQ,KOSDAQ
137080,나래나노텍,KOSDAQ,KOSDAQ
052860,아이앤씨,KOSDAQ,KOSDAQ
081580,성우전자,KOSDAQ,KOSDAQ
187220,디티앤씨,KOSDAQ,KOSDAQ
067010,이씨에스,KOSDAQ,KOSDAQ
009620,삼보산업,KOSDAQ,KOSDAQ
290120,DH오토리드,KOSDAQ,KOSDAQ
252500,세화피앤씨,KOSDAQ,KOSDAQ
159910,스킨앤스킨,KOSDAQ,KOSDAQ
228340,동양파일,KOSDAQ,KOSDAQ
054300,팬스타엔터프라이즈,KOSDAQ,KOSDAQ
405920,나라셀라,KOSDAQ,KOSDAQ
036480,대성미생물,KOSDAQ,KOSDAQ
348080,큐라티스,KOSDAQ,KOSDAQ
362990,드림인사이트,KOSDAQ,KOSDAQ
078590,휴림에이텍,KOSDAQ,KOSDAQ
347770,핌스,KOSDAQ,KOSDAQ
043220,티에스넥스젠,KOSDAQ,KOSDAQ
469750,아이비젼웍스,KOSDAQ,KOSDAQ
065770,CS,KOSDAQ,KOSDAQ
091340,S&K폴리텍,KOSDAQ,KOSDAQ
006920,모헨즈,KOSDAQ,KOSDAQ
332290,누보,KOSDAQ,KOSDAQ
052460,아이크래프트,KOSDAQ,KOSDAQ
415380,스튜디오삼익,KOSDAQ,KOSDAQ
017000,신원종합개발,KOSDAQ,KOSDAQ
085810,알티캐스트,KOSDAQ,KOSDAQ
276730,제주맥주,KOSDAQ,KOSDAQ
335870,윙스풋,KOSDAQ,KOSDAQ
290520,신도기연,KOSDAQ,KOSDAQ
023770,플레이위드,KOSDAQ,KOSDAQ
131090,시큐브,KOSDAQ,KOSDAQ
090150,아이윈,KOSDAQ,KOSDAQ
047080,한빛소프트,KOSDAQ,KOSDAQ
303030,지니틱스,KOSDAQ,KOSDAQ
048770,TPC,KOSDAQ,KOSDAQ
431190,케이쓰리아이,KOSDAQ,KOSDAQ
398120,에스지헬스케어,KOSDAQ,KOSDAQ
034940,조아제약,KOSDAQ,KOSDAQ
290270,휴네시온,KOSDAQ,KOSDAQ
137940,넥스트아이,KOSDAQ,KOSDAQ
038950,파인디지털,KOSDAQ,KOSDAQ
114450,그린생명과학,KOSDAQ,KOSDAQ
187270,신화콘텍,KOSDAQ,KOSDAQ
065650,하이퍼코퍼레이션,KOSDAQ,KOSDAQ
025440,DH오토웨어,KOSDAQ,KOSDAQ
146060,율촌,KOSDAQ,KOSDAQ
131220,대한과학,KOSDAQ,KOSDAQ
045520,크린앤사이언스,KOSDAQ,KOSDAQ
328380,솔트웨어,KOSDAQ,KOSDAQ
340810,씨유박스,KOSDAQ,KOSDAQ
032280,삼일,KOSDAQ,KOSDAQ
354200,엔젠바이오,KOSDAQ,KOSDAQ
412350,레이저쎌,KOSDAQ,KOSDAQ
013720,CBI,KOSDAQ,KOSDAQ
147760,피엠티,KOSDAQ,KOSDAQ
001810,무림SP,KOSDAQ,KOSDAQ
227610,아우딘퓨쳐스,KOSDAQ,KOSDAQ
012620,원일특강,KOSDAQ,KOSDAQ
058110,멕아이씨에스,KOSDAQ,KOSDAQ
296640,이노룰스,KOSDAQ,KOSDAQ
115610,이미지스,KOSDAQ,KOSDAQ
187790,나노,KOSDAQ,KOSDAQ
026040,제이에스티나,KOSDAQ,KOSDAQ
335810,프리시젼바이오,KOSDAQ,KOSDAQ
148780,비큐AI,KOSDAQ,KOSDAQ
032680,소프트센,KOSDAQ,KOSDAQ
322780,코퍼스코리아,KOSDAQ,KOSDAQ
050120,ES큐브,KOSDAQ,KOSDAQ
040160,누리플렉스,KOSDAQ,KOSDAQ
098660,에스티오,KOSDAQ,KOSDAQ
333050,모코엠시스,KOSDAQ,KOSDAQ
031510,오스템,KOSDAQ,KOSDAQ
214610,미코바이오메드,KOSDAQ,KOSDAQ
310870,디와이씨,KOSDAQ,KOSDAQ
008470,부스타,KOSDAQ,KOSDAQ
068100,케이웨더,KOSDAQ,KOSDAQ
073570,리튬포어스,KOSDAQ,KOSDAQ
073190,듀오백,KOSDAQ,KOSDAQ
197140,디지캡,KOSDAQ,KOSDAQ
138360,협진,KOSDAQ,KOSDAQ
068940,셀피글로벌,KOSDAQ,KOSDAQ
045300,성우테크론,KOSDAQ,KOSDAQ
089140,넥스턴바이오,KOSDAQ,KOSDAQ
317120,라닉스,KOSDAQ,KOSDAQ
076080,웰크론한텍,KOSDAQ,KOSDAQ
451700,엔에이치스팩29호,KOSDAQ,KOSDAQ
035620,바른손이앤에이,KOSDAQ,KOSDAQ
018700,바른손,KOSDAQ,KOSDAQ
072520,제넨바이오,KOSDAQ,KOSDAQ
317240,TS트릴리온,KOSDAQ,KOSDAQ
035460,기산텔레콤,KOSDAQ,KOSDAQ
037400,우리엔터프라이즈,KOSDAQ,KOSDAQ
193250,링크드,KOSDAQ,KOSDAQ
184230,SGA솔루션즈,KOSDAQ,KOSDAQ
067730,로지시스,KOSDAQ,KOSDAQ
289010,아이스크림에듀,KOSDAQ,KOSDAQ
229000,젠큐릭스,KOSDAQ,KOSDAQ
318010,팜스빌,KOSDAQ,KOSDAQ
032080,아즈텍WB,KOSDAQ,KOSDAQ
086060,진바이오텍,KOSDAQ,KOSDAQ
039310,세중,KOSDAQ,KOSDAQ
198940,한주라이트메탈,KOSDAQ,KOSDAQ
060380,동양에스텍,KOSDAQ,KOSDAQ
143540,영우디에스피,KOSDAQ,KOSDAQ
389680,유디엠텍,KOSDAQ,KOSDAQ
066430,와이오엠,KOSDAQ,KOSDAQ
038530,케이바이오,KOSDAQ,KOSDAQ
232830,시큐센,KOSDAQ,KOSDAQ
014100,메디앙스,KOSDAQ,KOSDAQ
028080,휴맥스홀딩스,KOSDAQ,KOSDAQ
353190,휴럼,KOSDAQ,KOSDAQ
372800,아이티아이즈,KOSDAQ,KOSDAQ
196450,코아시아씨엠,KOSDAQ,KOSDAQ
221840,하이즈항공,KOSDAQ,KOSDAQ
095910,에스에너지,KOSDAQ,KOSDAQ
217620,선샤인푸드,KOSDAQ,KOSDAQ
365900,브이씨,KOSDAQ,KOSDAQ
291650,압타머사이언스,KOSDAQ,KOSDAQ
032800,판타지오,KOSDAQ,KOSDAQ
361670,삼영에스앤씨,KOSDAQ,KOSDAQ
083470,이엠앤아이,KOSDAQ,KOSDAQ
377460,위니아에이드,KOSDAQ,KOSDAQ
131180,딜리,KOSDAQ,KOSDAQ
018620,우진비앤지,KOSDAQ,KOSDAQ
464680,KB제27호스팩,KOSDAQ,KOSDAQ
033050,제이엠아이,KOSDAQ,KOSDAQ
238200,비피도,KOSDAQ,KOSDAQ
900110,이스트아시아홀딩스,KOSDAQ,KOSDAQ
002680,한탑,KOSDAQ,KOSDAQ
080470,성창오토텍,KOSDAQ,KOSDAQ
101400,엔시트론,KOSDAQ,KOSDAQ
352770,클리노믹스,KOSDAQ,KOSDAQ
199730,바이오인프라,KOSDAQ,KOSDAQ
290560,신시웨이,KOSDAQ,KOSDAQ
045510,정원엔시스,KOSDAQ,KOSDAQ
054940,엑사이엔씨,KOSDAQ,KOSDAQ
012340,뉴인텍,KOSDAQ,KOSDAQ
066910,손오공,KOSDAQ,KOSDAQ
070300,엑스큐어,KOSDAQ,KOSDAQ
215380,우정바이오,KOSDAQ,KOSDAQ
237750,피앤씨테크,KOSDAQ,KOSDAQ
312610,에이에프더블류,KOSDAQ,KOSDAQ
208350,지란지교시큐리티,KOSDAQ,KOSDAQ
246250,에스엘에스바이오,KOSDAQ,KOSDAQ
331920,셀레믹스,KOSDAQ,KOSDAQ
247660,나노씨엠에스,KOSDAQ,KOSDAQ
023790,동일스틸럭스,KOSDAQ,KOSDAQ
291810,핀텔,KOSDAQ,KOSDAQ
093380,풍강,KOSDAQ,KOSDAQ
079650,서산,KOSDAQ,KOSDAQ
101680,한국정밀기계,KOSDAQ,KOSDAQ
054220,비츠로시스,KOSDAQ,KOSDAQ
110020,전진바이오팜,KOSDAQ,KOSDAQ
050760,에스폴리텍,KOSDAQ,KOSDAQ
025870,신라에스지,KOSDAQ,KOSDAQ
139050,BF랩스,KOSDAQ,KOSDAQ
017250,인터엠,KOSDAQ,KOSDAQ
225590,패션플랫폼,KOSDAQ,KOSDAQ
298060,에스씨엠생명과학,KOSDAQ,KOSDAQ
468510,삼성스팩9호,KOSDAQ,KOSDAQ
204630,스튜디오산타클로스,KOSDAQ,KOSDAQ
297570,알로이스,KOSDAQ,KOSDAQ
368970,오에스피,KOSDAQ,KOSDAQ
065150,대산F&B,KOSDAQ,KOSDAQ
115530,씨엔플러스,KOSDAQ,KOSDAQ
258830,세종메디칼,KOSDAQ,KOSDAQ
060900,DGP,KOSDAQ,KOSDAQ
352940,인바이오,KOSDAQ,KOSDAQ
258790,소프트캠프,KOSDAQ,KOSDAQ
115570,스타플렉스,KOSDAQ,KOSDAQ
039740,한국정보공학,KOSDAQ,KOSDAQ
071460,위니아,KOSDAQ,KOSDAQ
084440,유비온,KOSDAQ,KOSDAQ
101390,아이엠,KOSDAQ,KOSDAQ
215480,토박스코리아,KOSDAQ,KOSDAQ
058450,한주에이알티,KOSDAQ,KOSDAQ
103230,에스앤더블류,KOSDAQ,KOSDAQ
154030,아시아종묘,KOSDAQ,KOSDAQ
080720,한국유니온제약,KOSDAQ,KOSDAQ
043100,알파녹스,KOSDAQ,KOSDAQ
001000,신라섬유,KOSDAQ,KOSDAQ
230980,비유테크놀러지,KOSDAQ,KOSDAQ
900070,글로벌에스엠,KOSDAQ,KOSDAQ
121890,에스디시스템,KOSDAQ,KOSDAQ
020400,대동금속,KOSDAQ,KOSDAQ
091970,나노캠텍,KOSDAQ,KOSDAQ
043200,파루,KOSDAQ,KOSDAQ
076610,해성옵틱스,KOSDAQ,KOSDAQ
